raw_id,chat,telegram_chat_id,message_date,audit_class,usefulness,system_result,miss_reason,text_len,preview,intake_status,rule_decision,classifier_label,material_count,embedding_count,replay_count,reasons
4515,Asati Chat,-1002165514145,2026-06-25T13:30:47+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,616,"Deepjyoti Cheleng, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через прило...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, has_links, explanation_language"
4422,ㅤЗаур,749684009,2026-06-24T17:18:23+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,1006,"StageWise | Opus 4.8, GPT 5.5, GLM 5.2 | IDE - Скачать софт - https://github.com/Asati-Privatka/stagewise-account-manager у кого не открывается ссылка на гитхаб - зайдите в бота @...",PROCESSED,CANDIDATE,RESOURCE_LINK_COLLECTION,0,1,1,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, code_or_command, has_links, captioned_media"
4408,GIG AI,-1003788868983,2026-06-25T09:05:21+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2601,"🤩Быстрая настройка MiMo MCP за 1 секунду и перенос с других CLI Отдаем ИИ агенту на слабой модели и просим перенести ваши mcp из других cli, типо omp, opencode и других. Кормим ИИ...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, code_or_command, has_links, captioned_media"
4406,GIG AI,-1003788868983,2026-06-25T08:16:59+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2542,MiMo Code Я в сильном приятном шоке. Лучшего я еще не видел. Достойный аналог Droid. Очень похоже на наконец то прокаченный и мощный Opencode. То чего нам не хватало! На полном се...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, prompt_template_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
4402,GIG AI,-1003788868983,2026-06-24T07:24:12+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1377,➖➖➖ AGENTS.md теперь виден в Factory Droid Проблема была в том же что со скиллами — симлинк вместо реального файла. Droid TUI симлинки не переваривает. Файл теперь в двух местах:...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, prompt_template_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
4401,GIG AI,-1003788868983,2026-06-23T22:59:00+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,650,"Factory Droid: почему Skills (0) и как чинится ✔️ Короче, баг в дроиде v0.156.2: TUI-счётчик не умеет считать скиллы через симлинки. Сами скиллы работают (воркер грузит 60 штук, /...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, code_or_command, has_links, captioned_media"
4400,GIG AI,-1003788868983,2026-06-23T21:58:30+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1444,"Новый Claude Code. Ну чё, пацаны. Нашёл я имбу. Модели Opencode GO прямо в Droid Называется Factory Droid. Тот же CC по духу[форк Claude Code] — только симпатичнее. MCP работают к...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, code_or_command, has_links, explanation_language, captioned_media"
4294,SMM в России,-1001034124010,2026-06-25T12:40:33+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1961,"Кулуарные новости: что обсуждают маркетологи в июне 2026 🤩 Что делать дальше с Телегой. Во-первых, с базой подписчиков — куда её переводить, пока есть возможность (видели даже упо...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, has_links, explanation_language"
4205,Vibe GIG Мастерская,-1003922856266,2026-06-25T12:14:11+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,994,"Черный рынок токенов развернули в Китае — местные покупают доступы к запрещенной в стране Сlaude на 93% дешевле, чем юзеры по всему миру! Темщики Поднебесной используют подход «Од...",PROCESSED,CANDIDATE,PRICING_OR_ACCESS_SIGNAL,0,1,1,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, has_links, captioned_media"
3892,Codex.Sale,-1003727440930,2026-06-25T09:02:40+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2228,"✴️ Cursor на Compile 26: агенты, SDK и новая модель на 1.5 трлн параметров Cursor выложил запись с конференции Compile 26. Главное: редактор окончательно превратился в экосистему,...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, tool_release_signal, technical_or_work_signal, code_or_command, has_links, explanation_language, captioned_media"
3775,[UNCRN.me] Коридорки и кастдев,-1001371602184,2026-06-25T09:38:02+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1569,"Исследование для бренд-менеджеров и аналитиков рынка FMCG / Non-Food Приветствуем! Мы развиваем аналитические инструменты для партнеров и хотим понять, как бренды сегодня работают...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, tool_release_signal, has_links, explanation_language"
3725,Platega Support,8416844945,2026-06-25T07:49:35+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2685,"Здравствуйте, служба поддержки ТОО “ОнлиПэй”. Обращаюсь к вам с официальной жалобой на мошеннические действия со стороны мерчанта, который использует вашу инфраструктуру для приём...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, explanation_language"
3660,Shchetnikov's AGI,-1003737603460,2026-06-24T22:11:57+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,819,Hermes только что получил ещё один канал связи — теперь через российский MAX Messenger. @Etetenkin выкатил полноценный плагин-адаптер: Hermes может общаться с пользователями не то...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, explanation_language, captioned_media"
3254,Miloslavski,-1001299359703,2026-06-24T21:23:39+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,2665,"С небольшим опозданием, но все же, открываем поток на Июльский набор обучения. Цены стандартные : Групповое : 150 000. Личное : 350 000. Но! Первые 10 ""групповых"" оплат : 125 000...",PROCESSED,CANDIDATE,PRICING_OR_ACCESS_SIGNAL,0,1,1,"long_enough, substantial_text, many_words, guide_language, tool_release_signal, technical_or_work_signal, code_or_command, has_links, explanation_language"
2958,Нейродвиж,-1001603435168,2026-06-16T16:01:04+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,1379,📎Дайджест подкастов про ИИ от команды Яндекс Браузера Снова напоминаем вам о наших подкастах с экспертами Яндекса! Вас ждёт много нового о: ⏺️Поиске работы с помощью ИИ ⏺️Создании...,PROCESSED,CANDIDATE,PRICING_OR_ACCESS_SIGNAL,0,1,1,"long_enough, substantial_text, many_words, guide_language, prompt_template_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
2947,Нейродвиж,-1001603435168,2026-06-17T11:35:17+00:00,GUIDE_READY,100,MATERIALIZED,ALREADY_MATERIALIZED,734,"Бустим свою ЗП за один промт — нашли подсказку, которая поможет аргументированно получить прибавку к зарплате. Логика простая: ChatGPT расспросит вас о ваших достижениях и поможет...",PROCESSED,CANDIDATE,NOISE_OR_CHAT,1,1,1,"long_enough, substantial_text, many_words, guide_language, prompt_template_signal, captioned_media"
2941,Нейродвиж,-1001603435168,2026-06-18T15:13:15+00:00,GUIDE_READY,100,CANDIDATE_ONLY,MISSED_SINGLE_MESSAGE,369,"Полезное для инженеров: принесли GenCAD — опенсорс модель от MIT, которая превращает картинки в редактируемые CAD-модели. 😳 Загружаете фото или чертеж, а модель восстанавливает вс...",PROCESSED,ACCUMULATE,NOISE_OR_CHAT,0,0,1,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, has_links, explanation_language, captioned_media"
2930,Нейродвиж,-1001603435168,2026-06-19T21:10:48+00:00,GUIDE_READY,100,CANDIDATE_ONLY,MISSED_SINGLE_MESSAGE,770,"Теперь официально: ИИ УХУДШАЕТ навыки работяг 😬 Nature пишет, что первые исследования уже фиксируют неприятный эффект: врачи и разработчики, которые слишком сильно полагаются на И...",PROCESSED,ACCUMULATE,NOISE_OR_CHAT,0,0,1,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, has_links, captioned_media"
2915,Нейродвиж,-1001603435168,2026-06-24T08:00:03+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,606,"Нашли железо, которое потянет любые современные ИИ-модели, — от RTX 4090 до HGX™ B300. Selectel предлагает серверы под задачи самого разного масштаба 💃 На серверах с видеокартами...",PROCESSED,CANDIDATE,PRICING_OR_ACCESS_SIGNAL,0,1,1,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, has_links, explanation_language, captioned_media"
2902,Паша,866341216,2026-06-24T19:07:16+00:00,GUIDE_READY,100,MATERIALIZED,ALREADY_MATERIALIZED,369,"Мини-гайд по проверке API в Cursor: если внешний OpenAI-compatible endpoint не подключается, сначала проверь base URL — он должен заканчиваться на /v1. Потом проверь, что ключ пер...",PROCESSED,CANDIDATE,HOW_TO_GUIDE,1,1,1,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal"
2866,Паша,866341216,2026-06-24T18:57:41+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,369,"Мини-гайд по проверке API в Cursor: если внешний OpenAI-compatible endpoint не подключается, сначала проверь base URL — он должен заканчиваться на /v1. Потом проверь, что ключ пер...",PROCESSED,CANDIDATE,HOW_TO_GUIDE,0,1,1,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal"
2843,Vibemode,-1003919536687,2026-06-24T18:51:44+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,887,"Ребят, если в Factory/Droid ловите BYOK 503 “No provider account is currently available”, скорее всего проблема не в ключах. Поменялись endpoint’ы Vibemode, ключи остались те же....",PROCESSED,CANDIDATE,ERROR_LOG_WITH_FIX,0,1,1,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
2793,Паша,866341216,2026-06-24T18:23:28+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,369,"Мини-гайд по проверке API в Cursor: если внешний OpenAI-compatible endpoint не подключается, сначала проверь base URL — он должен заканчиваться на /v1. Потом проверь, что ключ пер...",PROCESSED,CANDIDATE,HOW_TO_GUIDE,0,1,1,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal"
2756,ЯИ-шка,-1003859019358,2026-06-24T18:20:28+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2311,Дайджест нейросетей — главное за 24 июня 2026 == МОДЕЛИ == 🤖 Claude Fable 5 вернулся в AWS Модель снова доступна на платформе AWS с поддержкой бессерверного и кросс-регионального...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, prompt_template_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
2755,Потребители,-1003650490719,2026-06-24T18:20:32+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2311,Дайджест нейросетей — главное за 24 июня 2026 == МОДЕЛИ == 🤖 Claude Fable 5 вернулся в AWS Модель снова доступна на платформе AWS с поддержкой бессерверного и кросс-регионального...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, prompt_template_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
2735,Паша,866341216,2026-06-24T18:09:46+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,369,"Мини-гайд по проверке API в Cursor: если внешний OpenAI-compatible endpoint не подключается, сначала проверь base URL — он должен заканчиваться на /v1. Потом проверь, что ключ пер...",PROCESSED,CANDIDATE,HOW_TO_GUIDE,0,1,1,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal"
2664,Vibecoder Chat [Public],-1002922797592,2026-06-24T17:11:32+00:00,TROUBLESHOOTING,100,INTAKE_PENDING,PIPELINE_GAP,2306,"#opensource Всем привет! 👋 Откликаюсь на призыв поддержать опенсорс и хочу познакомить вас со своим проектом - 7/24 IDE. Это десктопная среда разработки, созданная с нуля для авто...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, troubleshooting_signal, prompt_template_signal, tool_release_signal, technical_or_work_signal, has_links"
2658,HSE FEST ACCELERATOR 2026,-1003494450730,2026-06-24T17:05:48+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,579,"Всем привет! Наконец-то запустили первую версию Nutry в App Store 💚 Это персональный помощник в питании, помогаем выбрать, что поесть и отслеживать свое питание дома, в ресторанах...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
2609,Паша,866341216,2026-06-24T16:52:44+00:00,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,LOW_SCORE_OR_SINGLE_MESSAGE_FALSE_NEGATIVE,369,"Мини-гайд по проверке API в Cursor: если внешний OpenAI-compatible endpoint не подключается, сначала проверь base URL — он должен заканчиваться на /v1. Потом проверь, что ключ пер...",PROCESSED,CANDIDATE,HOW_TO_GUIDE,0,1,1,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal"
2254,"founderStack / Общение, знакомства",-1003695549430,2026-06-24T14:56:48+00:00,GUIDE_READY,100,INTAKE_PROCESSED,PIPELINE_GAP,3631,"📝 🤔 Вайбкодинг, деньги и смысл работы Обсуждали, что мотивирует людей заниматься продуктами и кодом: деньги, интерес к созданию нового, польза, известность или просто сам процесс....",PROCESSED,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language"
2222,ОМ: Резюме,-1001594483330,2026-06-24T14:49:03+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2668,"1) ""Готов к редким командировкам"" заменить на ""готов к командировкам"", режет конверсию. Лучше отказаться от оффера если условия подходить не будут, чем HR не позовет на вакансию б...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, explanation_language"
2215,ОМ: Резюме,-1001594483330,2026-06-24T14:15:20+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2246,"10) Достижения в опыте работы оформить согласно правилам: 10.1) Вообще убрать то что относится к штатным обязанностям по твоей профессии, типа код-ревью, документации и т.д. (и та...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, explanation_language"
2194,ОМ: Резюме,-1001594483330,2026-06-24T13:44:41+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2629,9) Достижения в опыте работы оформить согласно правилам: 9.1) Вообще убрать то что относится к штатным обязанностям по твоей профессии (и так понятно что точно делал если занимал...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, tool_release_signal, technical_or_work_signal, explanation_language"
2193,ОМ: Резюме,-1001594483330,2026-06-24T13:44:25+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2128,"1) Возраст должен быть указан и попадать в диапазон 26-35 лет, HR могут предвзято относится к остальным. Нужно подкрутить даты обучения и опыта работы чтобы укладывалось в этот ди...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, has_links, explanation_language"
2192,Павел Сорокин | Java,-1001980802575,2026-06-24T14:10:53+00:00,TROUBLESHOOTING,100,INTAKE_PENDING,PIPELINE_GAP,2218,"Самая дорогая ошибка разработчика - перепутать комфорт с ростом Я уже рассказывал о знакомом из Ижевска, перед которым стоял выбор его дальнейшей карьеры. В комментах у многих нач...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, troubleshooting_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language"
2084,ОМ: Флудилка,-1001750348316,2026-06-24T13:03:42+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,832,"Торможу с созданием аватара “Автопортрет Бенвенуто Ч.” - проблема правовая. Вернее, проблема в том, что если этот Аватар будет действовать как живой, и в том числе заводить себе а...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, explanation_language"
2016,Vibe GIG Мастерская,-1003922856266,2026-06-24T12:43:54+00:00,TROUBLESHOOTING,100,INTAKE_PENDING,PIPELINE_GAP,771,"Знакомьтесь: Clips. Бесплатная открытая замена Loom, заточенная под агентов. 😋 В отличие от Loom, агент понимает Clips просто по ссылке. Каждый клип содержит API и метаданные, бла...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, troubleshooting_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
1971,обкашляем вопросик,-1001600514961,2026-06-24T12:33:07+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1023,"Arcium — открыли распределение токенов $ARX для участников Season 1 и Season 2 👀 Команда запустила страницу получения наград, где все пользователи, принимавшие участие в фарме, мо...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
1611,"founderStack / Общение, знакомства",-1003695549430,2026-06-24T10:36:57+00:00,TROUBLESHOOTING,100,INTAKE_PENDING,PIPELINE_GAP,556,"При этом чётко понимаю ценность субагента в форматах по типу личного ассистента. Можно дать основному агенту 50 инструментов (для работы с календарём, почтой, заметками и прочим)....",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, troubleshooting_signal, tool_release_signal, technical_or_work_signal, explanation_language"
1267,Vibemode,-1003919536687,2026-06-24T09:43:24+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,188,"захожу с впн https://api.vibemod.pro/ {""error"":{""message"":""Authentication is required for the public API."",""type"":""authentication_error"",""param"":null,""code"":""unauthorized"",""resetA...",PENDING,,,0,0,0,"long_enough, guide_language, troubleshooting_signal, technical_or_work_signal, code_or_command, has_links"
1215,Vibe Dev,-1003854867646,2026-06-24T09:37:32+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,970,"Слушайте, модельеры, навострите уши! Не время ныть и терять контекст. Вопрос стоит ребром: где ИИ дешевле и чей токен в кармане гуще, чем кекс? Вот Буеси — да, он красавчик, бессп...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, tool_release_signal, technical_or_work_signal, has_links, explanation_language"
803,Рефералки в IT | Вакансии и резюме,-1002139675468,2026-06-24T06:50:37+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2748,Область и стек: Devops Должность: Platform engineer Компания: 40 Acres Зарплатная вилка: до €75.000 в год Формат работы: Удаленка Страна работы: United Arab Emirates Platform engi...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, tool_release_signal, technical_or_work_signal, has_links, explanation_language"
656,Vibemode,-1003919536687,2026-06-24T02:09:59+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,886,"Доброе утро друзья, спешим к вам с хорошими новостями. 👋 Сначала — NeuroGate полностью прошел ребрендинг в VibeMode. Отныне под этим названием мы продолжаем поддерживать и развива...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
550,Vibe GIG Мастерская,-1003922856266,2026-06-23T23:00:20+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,646,"Factory Droid: почему Skills (0) и как чинится Короче, баг в дроиде v0.156.2: TUI-счётчик не умеет считать скиллы через симлинки. Сами скиллы работают (воркер грузит 60 штук, /ski...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, code_or_command, has_links, captioned_media"
536,ЯИ-шка,-1003859019358,2026-06-23T19:38:02+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2310,"Дайджест нейросетей — главное за 23 июня 2026 == МОДЕЛИ == 🤖 Релиз GPT-5.6 отложен Вопреки вчерашним данным, выход GPT-5.6 перенесен на середину июля. Релиз Gemini 3.5 Pro также о...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
524,Shchetnikov's AGI,-1003737603460,2026-06-23T20:59:19+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1262,📝 О ТОВАРЕ Claude Pro x20 Max — подписка на 1 месяц на ваш личный аккаунт. $130 (10400₽) — с гарантией на весь срок 💬 КРАТКОЕ ОПИСАНИЕ Подписка активируется на ваш существующий ак...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, prompt_template_signal, technical_or_work_signal, has_links"
507,Потребители,-1003650490719,2026-06-23T19:38:06+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,2310,"Дайджест нейросетей — главное за 23 июня 2026 == МОДЕЛИ == 🤖 Релиз GPT-5.6 отложен Вопреки вчерашним данным, выход GPT-5.6 перенесен на середину июля. Релиз Gemini 3.5 Pro также о...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
479,"founderStack / Общение, знакомства",-1003695549430,2026-06-23T18:59:40+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1130,"Поскольку я и по арту и разработке и пр. Высказал свою т.з. 1. Ну я думаю что внедрится то все, как доп кисточки считай местами. 2. Ну и логично что не все можно сделать с пом ии....",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, tool_release_signal, technical_or_work_signal, explanation_language"
428,ОМ: Полезное,-1001750589044,2026-05-05T13:37:01+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1342,"Новая серия курса по процессам в бигтехе / Переход от UX/UI-дизайна к тестировванию идеи Рассказываем про тестирование гипотез при разработке новой функциональности. Обсудим, как...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
427,ОМ: Полезное,-1001750589044,2026-05-06T09:00:45+00:00,PROMPT_OR_TEMPLATE,100,INTAKE_PENDING,PIPELINE_GAP,1379,"Если нужно найти специалиста не из IT, у нас есть «Сервисы». Там собраны эксперты, с которыми мы работаем сами и уверены в их профессионализме. Вот, кого можно подобрать в Сервиса...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, prompt_template_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
426,ОМ: Полезное,-1001750589044,2026-05-07T13:02:24+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,758,"Курс по алгоритмам / Разбор домашних заданий Сначала смотри полный курс по ссылке, далее выполняй ДЗ и после переходи к их проверке. Текстовая расшифровка курса с дополнительными...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, troubleshooting_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
425,ОМ: Полезное,-1001750589044,2026-05-07T13:08:28+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1592,"Крути деревья, разбирай кучи / Гайд по алгоритмам для устройства в Яндекс Какому-то сумрачному гению пришла мысль ""знание алгоритмов нельзя накрутить, это признак настоящего прогр...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, tool_release_signal, technical_or_work_signal, has_links, explanation_language"
424,ОМ: Полезное,-1001750589044,2026-05-08T13:48:15+00:00,PROMPT_OR_TEMPLATE,100,INTAKE_PENDING,PIPELINE_GAP,2835,"Как наладить жизнь до 30 (отчет миллионера) / Презираю бесцельных людей (скидка 15%) В настолке попался вопрос: ""каких людей ты презираешь?"". Я эмпат, поэтому над ответом пришлось...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, prompt_template_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
423,ОМ: Полезное,-1001750589044,2026-05-09T11:57:49+00:00,TROUBLESHOOTING,100,INTAKE_PENDING,PIPELINE_GAP,1683,Коммуникация как основной инструмент реализации в жизни Тг спикера Тг канал спикера Чекап мужского гормонального фона Сегодня недостаточно быть просто сильным специалистом. Решает...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, troubleshooting_signal, tool_release_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
422,ОМ: Полезное,-1001750589044,2026-05-12T09:02:46+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,3255,"Дайджест сообщества за апрель 📱 Ролики - Выпуск №3 для олдов: Сообщество, бабки, пострадавшие от Ульянова - МОК-интервью по System Design / Frontend-разработчик проектирует Market...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, has_links, explanation_language, captioned_media"
421,ОМ: Полезное,-1001750589044,2026-05-12T13:39:23+00:00,TROUBLESHOOTING,100,INTAKE_PENDING,PIPELINE_GAP,981,"Выпуск №4 для Олдов сообщества / Иллюзия роста, выгорание, токсичность, установки родителей Новый эксклюзивный выпуск для олдов сообщества в чате ОМ: Олды. Этот чат доступен подпи...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, troubleshooting_signal, tool_release_signal, has_links, explanation_language, captioned_media"
419,ОМ: Полезное,-1001750589044,2026-05-17T08:04:52+00:00,GUIDE_READY,100,INTAKE_PENDING,PIPELINE_GAP,1036,Ультимативный курс по System Design для всех специальностей / Стань архитектором лучше чем S0er (полный 5ти часовой курс открыт для всех!!!) https://youtu.be/HHQTVvMXadE https://y...,PENDING,,,0,0,0,"long_enough, substantial_text, many_words, guide_language, technical_or_work_signal, has_links, explanation_language"
415,ОМ: Полезное,-1001750589044,2026-05-19T11:33:35+00:00,TROUBLESHOOTING,100,INTAKE_PENDING,PIPELINE_GAP,1618,"Enterprise IT Sales: как устроены большие сделки в IT Тг канал спикера Ютуб спикера Boosty спикера На созвоне разобрали: - почему одни IT-продажи закрываются за неделю, а другие м...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, troubleshooting_signal, prompt_template_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
414,ОМ: Полезное,-1001750589044,2026-05-23T11:08:36+00:00,TROUBLESHOOTING,100,INTAKE_PENDING,PIPELINE_GAP,1890,"Карьера в Big Tech: переезд в Германию, Amazon и Google Тг спикера Тг канал спикера LinkedIn спикера На созвоне разобрали: - История переезда в Германию, адаптации и обучения за г...",PENDING,,,0,0,0,"long_enough, substantial_text, many_words, troubleshooting_signal, technical_or_work_signal, has_links, explanation_language, captioned_media"
